"doctorid","mainspecialty","age"
"4F9C76CF97F84048C5990DD4EF842EA2","General","60"
"BBBE7EF28A0018C4484EAA8B2D0A0328","Physical Medicine and Rehabilitation","33"
"6516C28727509C3DB6280AE16254E916","Ob-Gyn","71"
"7612936DCC85282C6FA4DD9D4FFE57F1","Internal Medicine-Pulmonology","46"
"DFBD282C18300FA0ECCCEEA6C5FAC41F","",""
"0DE5D1A081A3095D62B416E44E055E7A","Internal Medicine","52"
"C12D1F7CC7C4B41A125B5752D1238B03","General Physician","33"
"ADF8D7F8C53C8688E63A02BFB3055497","",""
"D464B5AC99E74462F321C06CCACC4BFF","Surgery",""
"43E04DD08BB1305428B0C9C8D8A2660A","",""
"ABEC16F483ABB4F1810CA029AADF8446","",""
"74306EEF5860833E2E47FF169A73B45B","OB GYN","53"
"9CF742E94F29F454AC42FF68F37D5CC4","Surgery",""
"1BD69C7DF3112FB9A584FBD9EDFC6C90","Diabetes - Internal Medicine","53"
"FFC58105BF6F8A91ABA0FA2D99E6F106","",""
"254ED7D2DE3B23AB10936522DD547B78","Internal","67"
"3CE83F544DBE69BB4FB19211FC442C2F","Internal Medicine","67"
"F8EB278A8BCE873EF365B45E939DA38A","Family Medicine","57"
"F23B3DF742BB9FBF6BBF30A05150AC19","Dentistry",""
"671D8D05D795091118B1344F715307C4","Obstetrics And Gynecology","43"
"AB8DF9F7733DB5611FD53748F1DB282E","Family Medicine",""
"21B5680D80F75A616096F2E791AFFAC6","OBGYNE",""
"CB5F984421C93F1EFB42B53A43F83C3A","Orthopedic Surgery","42"
"6693A7AACB8A2E74C6F5FE91BC39864B","OB-GYN","43"
"B14680DEC683E744ADA1F2FE08614086","",""
"BD3EF5C19067FE179F71C8B86EA4B39B","",""
"FBFE5BA2CE3309F522C335E949435612","",""
"1CDF14D1E3699D61D237CF76CE1C2DCA","Obstetrics-Gynecology","66"
"587524833EAF98EB779A387E33768C6A","Internal Medicine",""
"F04CD7399B2B0128970EFB6D20B5C551","internal Medicine","25"
"621C090C3A61C6809130675A63897A0F","Obstetrics and Gynecology","44"
"455CB2657AAA59E32FAD80CB0B65B9DC","Gynecologic Oncology","43"
"7FC63FF01769C4FA7D9279E97E307829","Ob Gyn",""
"1192265FB31AB52A6332C561EE6E5258","Internal Medicine","54"
"AEC851E565646F6835E915293381E20A","Internal Medicine",""
"D5FF135377D39F1DE7372C95C74DD962","Community Health Nursing","34"
"4E477793DF9BDDE030226DCD3A262A4A","",""
"31B91E3A8737FD8DD3D4B0C8C679049B","Sleep Medicine","44"
"1625ABB8E458A79765C62009235E9D5B","Obstetrics & Gynecology","54"
"C952CE98517AC529C60744AC28364B03","",""
"AC4E7A4F341E7281B0F6F274F9EC3905","Surgery","48"
"A09E75C5C86A7BF6582D2B4D75AAD615","Internal Medicine","42"
"015E31933548461020E2BA448E85995E","Family Medicine","54"
"084A8A9AA8CCED9175BD07BC44998E75","dermatology","45"
"3BE0214185D6177A9AA6ADEA5A720B09","Psyciatry",""
"3CC578F087EA520AEFAAF92C802C1A34","",""
"C0C783B5FC0D7D808F1D14A6E9C8280D","Orthopedic Spine and Scoliosis Surgery","55"
"7F5FC754C7AF0A6370C9BF91314E79F4","",""
"4F81B1D964419548F01CA35BBAEEDA75","",""
"5B5E6CC50CEFA5E9F1F5CA272B136475","Internal Medicine",""
"D360A502598A4B64B936683B44A5523A","Neurology","44"
"56577889B3C1CD083B6D7B32D32F99D5","",""
"1CD73BE1E256A7405516501E94E892AC","General Surgery","45"
"CA4B33532855080DFA79CF8A925D146D","",""
"DA0B566359C3862F20B5072C3D49BD0F","Neurosurgery","57"
"D3F5D4DE09EA19461DAB00590DF91E4F","Otorhinolaryngology Head And Neck Surgery","59"
"8FB134F258B1F7865A6AB2D935A897C9","Internal Medicine/ Diabetes/ Thyroid/ Metabolism/ Endocrine Diseases","49"
"DF5354693177E83E8BA089E94B7B6B55","INTERNAL MEDICINE/PULMONOLOGY","52"
"EE0E95249268B86FF2053BEF214BFEDA","",""
"354AC345FD8C6D7EF634D9A8E3D47B83","Dentistry","41"
"E366D105CFD734677897AACCF51E97A3","",""
"5901FE6483310C89C35B54455F2A5557","General Medicine",""
"89A4779D3836EA432F7EA074E522A17E","Internal Medicine","36"
"385822E359AFA26D52B5B286226F2CEA","Internal Medicine","44"
"3E33B970F21D2FC65096871EA0D2C6E4","Internal Medicine","35"
"90525E70B7842930586545C6F1C9310C","Internal Medicine","45"
"9565F1CD832C9675C76672081C819342","Neurology","48"
"5487E79FA0CCD0B79E5D4A4C8CED005D","",""
"8D6A06B2F1208B59454A9A749928B0C0","Ear, Nose, Throat Head & Neck Surgery","40"
"9529FBBA677729D3206B3B9073D1E9CA","Cardiology","49"
"4B04B0DCD2ADE339A3D7CE13252A29D4","OB-GYNE",""
"8133415EA4647B6345849FB38311CF32","Pediatrics","42"
"75806E8A1C04CAD241934A374C1359C0","",""
"AB2481C9F93D0ED3033A3281D865CCB2","Dermatology","54"
"F3A3A63A79EB1831B0A2776BFD20D838","Internal Medicine - Endocrinology","59"
"A76DA37101DFFABE00E5D636C01719B6","Obgyne",""
"7D97667A3E056ACAB9AAF653807B4A03","",""
"8430B32B5BAC908E765DF8813D4405C5","",""
"5463B514E21FBD3FEC3772FBA142A46E","Obstetrics and Gynecology","47"
"A19883FCA95D0E5EC7EE6C94C6C32028","Internal Medicine","50"
"E951CCD95572A67138F4572C1C7D7EE8","Internal Medicine",""
"23755432DA68528F115C9633C0D7834F","Internal Medicine","47"
"FB4C48608CE8825B558CCF07169A3421","Obstetrics and Gynecology","40"
"D01EECA8B24321CD2FE89DD85B9BEB51","Internal Medicine","36"
"FA8DBBCB682699544E4E8F2212115F73","Internal Medicine","39"
"27669F3F141DA48BFE5E6B7AA37C38F9","Optometry","33"
"350A3797CAEA1668D227C8CBE52C793E","Orthopedic Surgery","39"
"0F9CAFD014DB7A619DDB4276AF0D692C","OB","57"
"E3B21256183CF7C2C7A66BE163579D37","N/A","33"
"A3147B88259A8E5745EBD59394AEE83E","Radiology","51"
"EC0F40C389AEEF789CE03EB814FACC6C","",""
"AD68473A64305626A27C32A5408552D7","PMR",""
"9C9F1366EDBAE758A3BB56ECA4388B64","Orthopaedic Surgery","41"
"3B9BE7E15B46C42911F39A4A9E861022","",""
"486C825DB2F776DA72D0B7A791F45B8F","Spine Diseases and Surgery","43"
"02BF86214E264535E3412283E817DEAA","cabs",""
"E1B90346C92331860B1391257A106BB1","Surgery",""
"7AC71D433F282034E088473244DF8C02","General Surgery","62"
"FC76150735DDE1D2D860AEB77EE2009E","",""
"46123E470D3226911C48DF4E9867B9DB","Family Practice",""
"D2A2C1DA2ACDE3ED27003DBA9C3C1CCC","",""
"73C14008D55C730E10BB9412A5BE1A16","Internal Medicine",""
"BE93CCA187E923AABC702667BA5F0D06","SPECIALTY","41"
"AE31EE951B4D4BFB5518E0FCDC064A83","International Medicine","42"
"06F2E099B4F87109D52E15D7C05F0084","",""
"77340C2E00E9E6AD1B2784DAD06291EA","Pediatrics","44"
"101951FE7EBE7BD8C77D14F75746B4BC","Internal Medicine","44"
"64C53A52CB3BD1A01C03A64DB985C0CC","Cardiology","45"
"3983E1512AA570C564FAB522BDB3EFA5","Internal Medicine","34"
"F7EFA4F864AE9B88D43527F4B14F750F","Internal Medicine","40"
"DA0B1B5BEC71B468BCAB872A64595541","Obstetrics And Gynecology","42"
"ECA89C0554CE99EAF250504971789EDE","pediatric",""
"68897F19B106926ED889FE3F7E3D01C9","Pediatrics","45"
"A3EC6DD8D538712A581E5B24726CE062","IM",""
"6ABCC8F24321D1EB8C95855EAB78EE95","",""
"9CA8C9B0996BBF05AE7753D34667A6FD","MHA","39"
"5E02B868A91671F9140A41F3946F33CB","Cardiology",""
"E910A63844DF7022C9B194D39B2686BF","Internal Medicine","47"
"77143919D1234297079F075357988F3B","Internal Medicine","58"
"4CA9764C98C203D7BC747CBCE9D9174F","Otolaryngology - Head and Neck Surgery","44"
"2297607A5DB8576D5AD6BBD83696FF60","Internal Medicine","51"
"B2B7C555125ECACF4BB7678D9DC39A21","Internal Medicine","44"
"6F67057B6A3671FE882F6D4F27D547BE","Surgery","46"
"C42F891CEBBC81AA59F8F183243AC2B9","Internal Medicine","47"
"64F07F012A35C83D7C556BA0B69EF64E","Internal medicine",""
"FDEEA652A89EC3E970D22A86698AC8C4","Pediatrics","45"
"4EE78D4122EF8503FE01CDAD3E9EA4EE","",""
"AB24CD2B811EE48A416FC7A833D736A9","Family Medicine","63"
"A5FF5D4B0A0D7B3E4D64147037D8C344","Pediatrician",""
"1E8CA836C962598551882E689265C1C5","Oral and Maxillofacial Surgery","42"
"C1AEB6517A1C7F33514F7FF69047E74E","",""
"DE3C1A733C9C51DE130BC7AE775FD930","Anesthesiology","43"
"1B69EBEDB522700034547ABC5652FFAC","Internal Medicine","39"
"B986700C627DB479A4D9460B75DE7222","Family Medicine","38"
"C79EC57A8E72A87D8A69D2C6B8A2A8D4","",""
"6098ED616E715171F0DABAD60A8E5197","",""
"92FDE850D824C2BA9B563CB6FA4078C3","aoeu","45"
"7DC3338D429A3114842CA29DBBFCCFEF","",""
"5BF8AAEF51C6E0D363CBE554ACAF3F20","Mycological",""
"84F74CE4511E0C9531AF1182FB636F0F","",""
"CA8A2D76A5BCC212226417361A5F0740","Internal Medicine Gastroenterology  and Nutritional Diseases","63"
"770C0E7E2AF0DB73409AA2431AA8F33E","",""
"7A6A6127FF85640EC69691FB0F7CB1A2","Obstetrics & Gynecology",""
"C929F2210333206F417E3862F431776D","ooooo","45"
"0314C9B108B8C39F1CF878ED93FDD5AE","",""
"A4D8E2A7E0D0C102339F97716D2FDFB6","Obstetrics And Gynecology","64"
"B2330FC4531DE135266DE49078C270DD","",""
"A6A767BBB2E3513233F942E0FF24272C","",""
"46FC943ECD56441056A560BA37D0B9E8","Internal Medicine","34"
"93DA579A65CE84CD1D4C85C2CBB84FC5","Anesthesiology","60"
"6734FA703F6633AB896EECBDFAD8953A","Otorhinolaryngology","51"
"88479E328A8633F54E9C667651832FBC","Internal Medicine","51"
"440924C5948E05070663F88E69E8242B","Internal Medicine-Diabetology","58"
"4F05D4821FE9967817DEA5A20C4E7B35","Ophthalmology","44"
"5EB13CB69B6E20DD7A42030F5936A9DC","",""
"0777ACFF7C9AB34562699E4E1D05AFFB","",""
"6195F47DCFF14B8F242AA333CDB2703E","Surgery",""
"605AC7E4C16B8A013B4779B81F883E66","General practitioners",""
"A655FBE4B8D7439994AA37DDAD80DE56","Ophthalmology","49"
"109F91266EF89CC3690079B28ABFE9A3","Medicine General",""
"D714D2C5A796D5814C565D78DD16188D","Internal Medicine","36"
"810DFBBEBB17302018AE903E9CB7A483","Internal Medicine","47"
"2D199F9ABD28EA425D262558BDE5CF22","Internal Medicine",""
"8B5C8441A8FF8E151B191C53C1842A38","",""
"9F60AB2B55468F104055B16DF8F69E81","Internal Medicine","41"
"26FF6F4CA1CFCA4861EB91876F706746","Emergency Medicine","68"
"37588C655CA22F7CA1664A2B211188FF","Obstetrics and Gynecology","41"
"BD22C2EF9E6F0FA97825C6BE879F8FA4","General Medicine",""
"18A9042B3FC5B02FE3D57FEA87D6992F","Ophthalmology","44"
"BBA6BCA05FECDE04C682328E44B974B7","Neurology","56"
"B837305E43F7E535A1506FC263EEE3ED","",""
"3E3AA687770F55C704CA997C3BE81634","Internal Medicine",""
"ECF5631507A8AEDCAE34CEF231AA7348","",""
"F816DC0ACFACE7498E10496222E9DB10","Family Medicine","44"
"174F8F613332B27E9E8A5138ADB7E920","Ophthalmology","37"
"56C51A39A7C77D8084838CC920585BD0","",""
"60495B4E033E9F60B32A6607B587AADD","Obstetrics",""
"861578D797AEB0634F77AFF3F488CCA2","UROLOGY","49"
"A7F0D2B95C60161B3F3C82F764B1D1C9","InstaSmile Dental Clinic","37"
"65AE450C5536606C266F49F1C08321F2","",""
"E038453073D221A4F32D0BAB94CA7CEE","",""
"E46BC064F8E92AC2C404B9871B2A4EF2","Urology",""
"2192890582189FF58DDBB2B79900F246","",""
"ADC8CA1B15E20915C3EA6008FC2F52ED","Dentist","41"
"1BD36C9AE813F304363AE6AC7F48068E","General Practian",""
"8CE1A43FB75E779C6B794BA4D255CF6D","Internist",""
"2130EB640E0A272898A51DA41363542D","Obstetrics and Gynecology","41"
"F69041D874533096748E2D77480C1FEA","",""
"97008EA27052082BE055447BE9E85612","Internal Medicine","37"
"16D11E9595188DBAD0418A85F0351ABA","Fellow - Philippine Dermatological Society","45"
"13B919438259814CD5BE8CB45877D577","",""
"1558417B096B5D8E7CBE0183EA9CBF26","Internal Medicine","37"
"91F5738A827405B0F0BD80AF1B7E386C","Ophthalmology",""
"96B250A90D3CF0868C83F8C965142D2A","Internal medicine",""
"E254457F7497C00FBB0D2BB4AC36487B","Family Medicine","54"
"13E5EBB0FA112FE1B31A1067962D74A7","Obstetrics and Gynecology","40"
"217F5E7754C92D28FC6835D42F43548D","Family Medicine","54"
"DE043A5E421240EB846DA8EFFE472FF1","Obstetrics and Gynecology","42"
"B207F5C56605A9D1A22E1E134FE95BA9","Renal",""
"0AB922BA3E948387B4B2A85FCB83D194","Internal Medicine","35"
"22CF8D98DCA2B9DE5052AE9253BDDEF3","",""
"C76DB12C821B79A91D361A4C705CE6B4","",""
"09E7655FC1DC8FA7C9D6C4478313D5E6","pediatrician",""
"77CDFC1E11E36A23BB030892EE00B8CF","Radiology","49"
"331CC28F8747A032890D0429B5A5F0E5","Internal Medicine","45"
"CD474F6341AEFFD65F93084D0DAE3453","Pediatrics","57"
"3770282AE7C0E576D1017A97A9260A3F","Obstetrics And Gynecology","44"
"99296AD1EB8CD89661D163DDEA3F16F1","'><img src=x onerror=prompt(1)>",""
"A5E308070BD6DD3CC56283F2313522DE","",""
"0FD4B8A8354A77A3FA75E3D97E7A34E6","b",""
"2BCE32ED409F5EBCEE2A7B417AD9BEED","Gastroenterology","41"
"0B0B0994D12AD343511ADFBFC364256E","",""
"E0C7CCC47B2613C82D1073A4214DEECC","Orthopedic Surgery","44"
"86DBA86754C0AD93997A11FA947D97B2","Dermatology","59"
"0530E22DEA41E24A039563139CDC215E","Family medicine",""
"7D265AA7147BD3913FB84C7963A209D1","Ophthalmology",""
"7E05295A468401EC66E8C337855022ED","OBGYN","58"
"3335881E06D4D23091389226225E17C7","Orthodontics","56"
"22785DD2577BE2CE28EF79FEBE80DB10","Otorhinolaryngology","55"
"769AC34A4012AB69C069DE0BAB7D9E81","Nephrology","38"
"D7B76EDF790923BF7177F7EBBA5978DF","General Surgery","61"
"4A71E49F6BDA0C9B7642F39F1AA1F567","Anesthesiology",""
"590494D54EBE8EDA5858C48F34E12B51","",""
"EF35613FC5FA4C4C512D552533F5E6F2","Surgery","53"
"E3B0AB92511CE1F46960BED57F65F532","General medicine","35"
"44B422A6D1DF1D47DB5D50A8D0AACA5D","Urology","41"
"872DD316EB8A432CBC63F141E2D68DED","Pediatrics",""
"76C538125FC5C9EC6AD1D05650A57DE5","GeneralSurgery","50"
"1D54C76F48F146C3B2D66DAF9D7F845E","OB-GYN","64"
"BD853B475D59821E100D3D24303D7747","OBGyne",""
"8196E8D0F9EE7DFDFC7E11DBBFA30D77","General",""
"D278DF4919453195D221030324127A0E","General Pediatrics","41"
"D4B40E6113D6268363E7A93D4CBE6875","Ophthalmology","36"
"35D02FEF7D9A24E237057162ABAB82B7","Ophthalmology","57"
"74D90AAFDA34E6060F9E8433962D14FD","Ophthalmology","59"
"04115EC378E476C56D19D827BCF8DB56","Adult Neurology","42"
"F42A37D114A480B6B57B60EA9A14A9D2","Surgery","56"
"690D83983A63AA1818423FD6EDD3BFDB","Internal Medicine","44"
"D0AC1ED0C5CB9ECBCA3D2496EC1AD984","Ophthalmology","37"
"82EDC5C9E21035674D481640448049F3","Hematology/Internal Medicine","60"
"AAFD8346A677AF9DB717AFEADF6B62EC","Functional Medicine","34"
"E464F78F1B3FA6BFE6D887029BF66F0C","Pediatrics","43"
"5DCD0DDD3D918C70D380D32BCE4E733A","Obstetrics and Gynecology","42"
"C0E19CE0DBABBC0D17A4F8D4324CC8E3","General Medicine - Occupation Health","34"
"DD1016D687D5960A8F279198A94D0CC5","Internal Medicine",""
"3B24156AD560A696116454056BC88AB4","Internal Medicine",""
"47257279D0B4F033E373B16E65F8F089","Ob Gyne",""
"FD45EBC1E1D76BC1FE0BA933E60E9957","OPHTHALMOLOGY","62"
"8CCFB1140664A5FA63177FB6E07352F0","Family Medicine","53"
"70D5212DD052B2EF06E5E562F6F9AB9C","Internal Medicine","62"
"5D151D1059A6281335A10732FC49620E","Orthopaedic Surgery & Traumatology","55"
"D40E0A2A2F466A90EE2630FC925E7AF9","OBGYN",""
"887A185B1A4080193D5CF63873AC6D70","Surgery","37"
"FD272FE04B7D4E68EFFD01BDDCC6BB34","Surgery",""
"28F7241796510E838DB4A1384AE1279D","Surgery",""
"FE7ECC4DE28B2C83C016B5C6C2ACD826","Pediatrics","49"
"5EDC4F7DCE28C711AFC6265B4F99BF57","",""
"7369F3C86BF3C0A354615432832D9E8F","Ophthalmology","45"
"E546594AD40B116388B50D48C6955F2B","",""
"69295F5F6BD7D1A08DA4919B5BB95BFF","General Pediatrics","64"
"F40EE694989B3E2161BE989E7B9907FC","Internal Medicine","38"
"5F245EBEBCE62DDCFACD1B6292C69392","L",""
"8C26D2FAD09DC76F3FF36B6EA752B0E1","OB GYNE","36"
"FCAC695DB02687FFB7955B66A43FE6E6","Internal MEdicine",""
"608B30E45F4B60ADB254A8127A6DA8EF","",""
"7BFA32686D200C64CB46DE03AC2EAC0D","Surgery","37"
"6A182A16E66268D7CE85FCFE945DF787","Dermatology","43"
"29C0C0EE223856F336D7EA8052057753","General Peds","53"
"87DB7E7138EDB20AEC02BB8CA2281DD0","Surgery",""
"EC99DD0BBD9458BC47D4B550B55AA1B2","",""
"C5E1AB9C931DF8F5E4C5A8AA53837D52","",""
"BE3AC64E67E84198F03F45B661F2124A","pediatrics","38"
"094BB65EF46D3EB4BE0A87877EC333EB","Neurology And Psychiatry","65"
"5101A4796C5127131B2112E2BC6FE02B","Internal Medicine-Hematology","43"
"13384FFC9D8BDB21C53C6F72D46F7866","Family",""
"5D0CB12F8C9AD6845110317AFC6E2183","",""
"33DD6DBA1D56E826AAC1CBF23CDCCA87","Surgery",""
"DC49DFEBB0B00FD44AEFF5C60CC1F825","Psychiatry",""
"53C5B2AFFA12EED84DFEC9BFD83550B1","Internal Medicine",""
"0E139B17A92B2DF7D6C3C840E51465FE","Surgery",""
"FB8E51C5C713F2AAF71F62E03C5298DB","",""
"F0F6CC51DACEBE556699CCB45E2D43A8","Surgery","37"
"BEDC7106FFA9616DDC27E360B9AC02A6","General Medicine","33"
"39B8F721582654655A6999AABE905204","Endocrinologist",""
"05128E44E27C36BDBA71221BFCCF735D","Internal Medicine","53"
"34609BDC08A07ACE4E1526BBB1777673","Family Medicine","35"
"B1B0EF5BA6B569680ECE2FAE998C4D0A","General Dentistry","32"
"DDF88EA64EAED0F3DE5531AC964A0A1A","Pediatrics","45"
"EAA1DA31F7991743D18DADCF5FD1336F","Internal Medicine","37"
"9FE4E15B3924B1A78221734D0C063AE7","Internal Medicine","38"
"18A010D2A9813E91907CE88CD9143FDF","",""
"97E48472142CFDD1CD5D5B5CA6831CF4","",""
"120CA817EBE8CAA71E92AC53049B2C6A","General","33"
"55603A5F239E435C642244BE3E891B85","Internal Medicine","37"
"A732804C8566FC8F498947EA59A841F8","RN/A","29"
"F60CE002E5182E7B99A8A59B6D865A12","Internal Medicine","65"
"3E1953B572576CC82887D4100A29A02C","Obstetrician","36"
"41B0DB49FD10D95920281DEAD0710F58","Obstetrics - Gynecology","45"
"63CB524A9F51B7858733E1108BF556FA","Internal Medicine","61"
"FA612BE4940BAE15B019B36F9282C5AB","Internal Medicine","38"
"CCB421D5F36C5A412816D494B15CA9F6","Internal Medicine","44"
"7EC12AA91918C9B6E577C1AE18A0A34B","Medicine","40"
"2B8F621E9244CEA5007BAC8F5D50E476","ob gyne","61"
"27584E8CEFBA0A67A8D1684D55A2A16A","Dermatology","55"
"148D411AEFFED8A6F6AD4ECD77D1F904","",""
"8D8F733A7C2A2EA60DF6439A28A2B9A3","Otolaryngology","63"
"7D62A275027741D98073D42B8F735C68","Anesthesiology","64"
"11D867796D85DB8CAD5280AC44CEC7C1","internal medicine",""
"A57D48399922B03419153A9760C5CE53","Surgery",""
"BEDA24C1E1B46055DFF2C39C98FD6FC1","Obstetrics & Gynecology","43"
"30CDE89544CAA549A813D660C4B27967","Pediatrics",""
"5DD3E474F6E08E3316CE5E3BC36C666E","Gastroenterology","47"
"CABAD3B9BC0AFE08CD9EC861638ED1D9","OBGYNE","33"
"ACF666483BC8723FAE7FEDA6F6A9CB7A","General Physician",""
"147540E129E096FA91700E9DB6588354","Internal Medicine","33"
"B90BA83119860D7F6A6DFAAB9F2AA150","OB GYN",""
"B052E2E0C0AD1B2D5036BD56E27D061C","",""
"7E889FB76E0E07C11733550F2A6C7A5A","Surgery",""
"D6CF4DA5CED8580C991E16FB54FAA1B6","Oncology","47"
"B035D6563A2ADAC9F822940C145263CE","Internal Medicine","55"
"38087D90FE0083A5D17FEF54ED2B3220","Cardiology","54"
"8CB94E7A9661EA20B1293C589216D396","IM","34"
"F2B5E92F61B6DE923B063588EE6E7C48","Familu",""
"C96C08F8BB7960E11A1239352A479053","Internal Medicine","39"
"A787F02ED34FD886EB6D49E60D9C9120","Adult and Pediatric Asthma, Allergy and Immunology Specialist","45"
"27D8D40B22F812A1BA6C26F8EF7DF480","Internal medicine",""
"7716D0FC31636914783865D34F6CDFD5","Obstetrics and Gynecology","44"
"2BF7E9E8F3F3BCE1AC5212F22414AA57","General Medicine","36"
"8526E0962A844E4A2F158D831D5FDDF7","Internal medicine",""
"9A86D531E19EC6F5937AD1373BB118BD","Internal Medicine",""
"D290DC6CABAFFA37F5473EB33611607E","Surgery","41"
"3E6AD89FE36086FB79126E36C659F5DF","",""
"8E1AD7941398486F8CEDE7799B886B58","Internal Medicine","45"
"E0640C93B05097A9380870AA06AA0DF4","",""
"D93591BDF7860E1E4EE2FCA799911215","Family Medicine",""
"31A262D6247F3513B19D1149102E116D","General Medicine","47"
"B5B1D9ADA94BB80609D21EECF7A2CE7A","Test",""
"F569C3D708A7558B3049D2896D2B6CE1","Neurology","38"
"D3E8FC83B3E886A0DC2AA9845A5215BF","",""
"903356AE8FF820105D57F744C8A24396","Dental","43"
"CE016F59ECC2366A43E1C96A4774D167","Hematology","46"
"1343777B8EAD1CEF5A79B78A1A48D805","diabetologue","43"
"2C7F9CCB5A39073E24BABC3A4CB45E60","Obstetrics and Gynecology","42"
"0D5BD023A3EE11C7ABCA5B42A93C4866","Pediatrics","47"
"C6447300D99FDBF4F3F7966295B8B5BE","Surgery","33"
"F2C3B258E9CD8BA16E18F319B3C88C66","Surgery","37"
"40CCCAD2AC57C29035A432356F3C978D","Surgery","33"
"DA6CB383F8F9E58F2C8AF88A8C0EB65E","Surgery","51"
"F1676935F9304B97D59B0738289D2E22","Surgery","46"
"672D30AB508237AC28B92C3472C56688","Neurology","43"
"583CF6A4542809A64AD14586EC00EBE0","Surgery","41"
"A546203962B88771BB06FAF8D6EC065E","Obstetrics And Gynecology",""
"FEADE1D2047977CD0CEFDAFC40175A99","Surgery","37"
"61F3A6DBC9120EA78EF75544826C814E","",""
"F291E10EC3263BD7724556D62E70E25D","Neurosurgery","62"
"1F5E7F2748ADABF08629A6312AC3BFDD","GENERAL DENTISTRY","55"
"2000F6325DFC4FC3201FC45ED01C7A5D","Radiation Oncology","45"
"3C7417B8DF0DAF23F39F445E740C7A43","Surgery","41"
"E8AAC01231200E7EF318B9DB75C72695","Internal Medicine","69"
"E02A35B1563D0DB53486EC068EBAB80F","",""
"64B3EC1FDFACEAD70C3A9BD77D824306","Surgery","37"
"475D66314DC56A0DF8FB8F7C5DBBAF78","General Surgery","45"
"A6D5AB67798F3A675DC50C1D5B6C03D4","Anesthesiology","37"
"244EDD7E85DC81602B7615CD705545F5","General Medicine Family Medicine","61"
"D8A4E572D866AA45DA78418D9D2FF9F9","Rehabilation Medicine,","49"
"B8599B9343F82E3BC30984CA4F3FEA3F","Family Med","29"
"48A79BCF6049AD894EF98CBC17AFEC96","Internal Medicine","63"
"46D0671DD4117EA366031F87F3AA0093","PGI",""
"8710EF761BBB29A6F9D12E4EF8E4379C","Internal Medicine","54"
"A8EF1979AEEC2737AE3830EC543ED0DF","Internal Medicine","48"
"167434FA6219316417CD4160C0C5E7D2","Internal Medicine","34"
"E8432FB72C61C9066957124E5A420A05","Cardiology","42"
"961B27CFF1F9EF4EE308BB33FE18A91A","Neurology",""
"B74084F67608D5D35079175712568095","",""
"9C72E0C8882794B79D65F14776A0A974","",""
"52C670999CDEF4B09EB656850DA777C4","cardiology","41"
"C0A62E133894CDCE435BCB4A5DF1DB2D","Surgery","38"
"977B33ACE8251DD9BEE913E7BA56EEBC","Otolaryngology - Head and Neck Surgery","52"
"D3E0F226DF6865B28FB677548370F467","family medicine","34"
"DB209D71DF52E8A3595972EF488B636A","123123","36"
"1138D90EF0A0848A542E57D1595F58EA","Internal Medicine","61"
"AE0909A324FB2530E205E52D40266418","OB GYN","46"
"665D5CBB82B5785D9F344C46417C6C36","Otorhinolaryngology - Head and Neck Surgery","39"
"9EE70B7987A735C046AC30A1556272C8","Surgery","40"
"1377E22FD81057B3E65AEFD5FC634B64","Surgery","42"
"1E51E0F3B6B60070219CCB91BB619A6B","Pediatrics","40"
"A118806694C9D9B1091FE94039AE462A","Internal Medicine","30"
"526C321538D951FE8D2B9ABF54DBDB91","",""
"F06AE085FE74CD78AD5E89496B197FE1","",""
"789A283923884FB1C9598F796581A39D","General Medicine","44"
"8F04AC8EADB8A829A4C2117ADE0F23DA","",""
"50A074E6A8DA4662AE0A29EDDE722179","Otorhinolaryngology - Head and Neck Surgery","39"
"1F187C8BC462403C4646AB271007EDF4","Obstetrics and Gynecology","43"
"2B1905B5D4641830901ACF76C957CFB1","",""
"D2E9DD9DCD97FD12A2CB62E2BF7CBE35","General Surgery","36"
"9BAB7341F4429F78ADE492DA0318AA42","family medicine","44"
"6DE4BFE9504589A457D6E92FAE4F9613","Internal Medicine","52"
"12E59A33DEA1BF0630F46EDFE13D6EA2","Internal Medicine-Cardiology","42"
